"symbol","uniprot","ensembl","entrez","name"
"NACA","Q13765","ENSG00000196531",4666,"Nascent polypeptide-associated complex subunit alpha"
"ZYG11B","Q9C0D3","ENSG00000162378",79699,"Protein zyg-11 homolog B"
"ARPC5","O15511","ENSG00000162704",10092,"Actin-related protein 2/3 complex subunit 5"
"DDX17","Q92841","ENSG00000100201",10521,"Probable ATP-dependent RNA helicase DDX17"
"YBX3","P16989","ENSG00000060138",8531,"Y-box-binding protein 3"
"NONO","Q15233","ENSG00000147140",4841,"Non-POU domain-containing octamer-binding protein"
"EIF2S3","P41091","ENSG00000130741",1968,"Eukaryotic translation initiation factor 2 subunit 3"
"TGM3","Q08188","ENSG00000125780",7053,"Protein-glutamine gamma-glutamyltransferase E"
"FLG2","Q5D862","ENSG00000143520",388698,"Filaggrin-2"
"NUP93","Q8N1F7","ENSG00000102900",9688,"Nuclear pore complex protein Nup93"
"IPO5","O00410","ENSG00000065150",3843,"Importin-5"
"PSMC1","P62191","ENSG00000100764",5700,"26S proteasome regulatory subunit 4"
"IARS1","P41252","ENSG00000196305",3376,"Isoleucine--tRNA ligase, cytoplasmic"
"OGDH","Q02218","ENSG00000105953",4967,"2-oxoglutarate dehydrogenase, mitochondrial"
"FHL2","Q14192","ENSG00000115641",2274,"Four and a half LIM domains protein 2"
"ELOC","Q15369","ENSG00000154582",6921,"Elongin-C"
"CBX3","Q13185","ENSG00000122565",11335,"Chromobox protein homolog 3"
"DNAJA1","P31689","ENSG00000086061",3301,"DnaJ homolog subfamily A member 1"
"PSMC6","P62333","ENSG00000100519",5706,"26S proteasome regulatory subunit 10B"
"FTH1","P02794","ENSG00000167996",2495,"Ferritin heavy chain"
"EIF5A","P63241","ENSG00000288145",1984,"Eukaryotic translation initiation factor 5A-1"
"PLAUR","Q03405","ENSG00000011422",5329,"Urokinase plasminogen activator surface receptor"
"HYOU1","Q9Y4L1","ENSG00000280682",10525,"Hypoxia up-regulated protein 1"
"GNB4","Q9HAV0","ENSG00000114450",59345,"Guanine nucleotide-binding protein subunit beta-4"
"RPL22","P35268","ENSG00000116251",6146,"60S ribosomal protein L22"
"TAX1BP1","Q86VP1","ENSG00000106052",8887,"Tax1-binding protein 1"
"PCMT1","P22061","ENSG00000120265",5110,"Protein-L-isoaspartate(D-aspartate) O-methyltransferase"
"GNAI1","P63096","ENSG00000127955",2770,"Guanine nucleotide-binding protein G(i) subunit alpha-1"
"YES1","P07947","ENSG00000176105",7525,"Tyrosine-protein kinase Yes"
"TXN","P10599","ENSG00000136810",7295,"Thioredoxin"
"RPS8","P62241","ENSG00000142937",6202,"40S ribosomal protein S8"
"ARPC3","O15145","ENSG00000111229",10094,"Actin-related protein 2/3 complex subunit 3"
"RPL30","P62888","ENSG00000156482",6156,"60S ribosomal protein L30"
"MYO5B","Q9ULV0","ENSG00000167306",4645,"Unconventional myosin-Vb"
"RUVBL1","Q9Y265","ENSG00000284901",8607,"RuvB-like 1"
"UACA","Q9BZF9","ENSG00000137831",55075,"Uveal autoantigen with coiled-coil domains and ankyrin repeats"
"CHTOP","Q9Y3Y2","ENSG00000160679",26097,"Chromatin target of PRMT1 protein"
"AARS1","P49588","ENSG00000090861",16,"Alanine--tRNA ligase, cytoplasmic"
"PLS3","P13797","ENSG00000102024",5358,"Plastin-3"
"ACTN3","Q08043","ENSG00000248746",89,"Alpha-actinin-3"
"RPS24","P62847","ENSG00000138326",6229,"40S ribosomal protein S24"
"IGKV3-20","P01621",NA,NA,"Immunoglobulin kappa variable 3-20"
"TFG","Q92734","ENSG00000114354",10342,"Protein TFG"
"PDLIM7","Q9NR12","ENSG00000196923",9260,"PDZ and LIM domain protein 7"
"TJP1","Q07157","ENSG00000277401",7082,"Tight junction protein ZO-1"
"CCT7","Q99832","ENSG00000135624",10574,"T-complex protein 1 subunit eta"
"TIMM50","Q3ZCQ8","ENSG00000105197",92609,"Mitochondrial import inner membrane translocase subunit TIM50"
"LYN","P07948","ENSG00000254087",4067,"Tyrosine-protein kinase Lyn"
"HLA-A","P13746",NA,NA,"HLA class I histocompatibility antigen, A alpha chain"
"INF2","Q27J81","ENSG00000203485",64423,"Inverted formin-2"
"RPL18","Q07020","ENSG00000063177",6141,"60S ribosomal protein L18"
"DHX9","Q08211","ENSG00000135829",1660,"ATP-dependent RNA helicase A"
"GIPC1","O14908","ENSG00000123159",10755,"PDZ domain-containing protein GIPC1"
"TLN1","Q9Y490","ENSG00000137076",7094,"Talin-1"
"COPA","P53621","ENSG00000122218",1314,"Coatomer subunit alpha"
"H2AC21","Q8IUE6","ENSG00000184270",317772,"Histone H2A type 2-B"
"PSMA7","O14818","ENSG00000101182",5688,"Proteasome subunit alpha type-7"
"SSB","P05455","ENSG00000138385",6741,"Lupus La protein"
"DLGAP4","Q9Y2H0","ENSG00000080845",22839,"Disks large-associated protein 4"
"RPS15A","P62244","ENSG00000134419",6210,"40S ribosomal protein S15a"
"ACLY","P53396","ENSG00000131473",47,"ATP-citrate synthase"
"RAN","P62826","ENSG00000132341",5901,"GTP-binding nuclear protein Ran"
"MAPK1","P28482","ENSG00000100030",5594,"Mitogen-activated protein kinase 1"
"RPS9","P46781","ENSG00000275323",6203,"40S ribosomal protein S9"
"PPA1","Q15181","ENSG00000180817",5464,"Inorganic pyrophosphatase"
"RARS1","P54136","ENSG00000113643",5917,"Arginine--tRNA ligase, cytoplasmic"
"TRA2B","P62995","ENSG00000136527",6434,"Transformer-2 protein homolog beta"
"RPS27","P42677","ENSG00000177954",6232,"40S ribosomal protein S27"
"YWHAH","Q04917","ENSG00000128245",7533,"14-3-3 protein eta"
"PKP2","Q99959","ENSG00000057294",5318,"Plakophilin-2"
"HLA-C","P30504",NA,NA,"HLA class I histocompatibility antigen, C alpha chain"
"HDGF","P51858","ENSG00000143321",3068,"Hepatoma-derived growth factor"
"NME1","P15531","ENSG00000239672",4830,"Nucleoside diphosphate kinase A"
"PRDX1","Q06830","ENSG00000117450",5052,"Peroxiredoxin-1"
"QPCT","Q16769","ENSG00000115828",25797,"Glutaminyl-peptide cyclotransferase"
"RPS20","P60866","ENSG00000008988",6224,"40S ribosomal protein S20"
"PSME2","Q9UL46","ENSG00000284889",5721,"Proteasome activator complex subunit 2"
"SAMM50","Q9Y512","ENSG00000100347",25813,"Sorting and assembly machinery component 50 homolog"
"RPL27","P61353","ENSG00000131469",6155,"60S ribosomal protein L27"
"PPIB","P23284","ENSG00000166794",5479,"Peptidyl-prolyl cis-trans isomerase B"
"IPO9","Q96P70","ENSG00000198700",55705,"Importin-9"
"SRRM2","Q9UQ35","ENSG00000167978",23524,"Serine/arginine repetitive matrix protein 2"
"PPP2R1A","P30153","ENSG00000105568",5518,"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform"
"CCT6A","P40227","ENSG00000146731",908,"T-complex protein 1 subunit zeta"
"CPS1","P31327","ENSG00000021826",1373,"Carbamoyl-phosphate synthase [ammonia], mitochondrial"
"RACGAP1","Q9H0H5","ENSG00000161800",29127,"Rac GTPase-activating protein 1"
"SEPTIN9","Q9UHD8","ENSG00000184640",10801,"Septin-9"
"IMPDH2","P12268","ENSG00000178035",3615,"Inosine-5'-monophosphate dehydrogenase 2"
"PARP2","Q9UGN5","ENSG00000129484",10038,"Poly [ADP-ribose] polymerase 2"
"TF","P02787","ENSG00000091513",7018,"Serotransferrin"
"CHCHD3","Q9NX63","ENSG00000106554",54927,"MICOS complex subunit MIC19"
"RRAS2","P62070","ENSG00000133818",22800,"Ras-related protein R-Ras2"
"NOP58","Q9Y2X3","ENSG00000055044",51602,"Nucleolar protein 58"
"RPL6","Q02878","ENSG00000089009",6128,"60S ribosomal protein L6"
"SYNCRIP","O60506","ENSG00000135316",10492,"Heterogeneous nuclear ribonucleoprotein Q"
"SAMHD1","Q9Y3Z3","ENSG00000101347",25939,"Deoxynucleoside triphosphate triphosphohydrolase SAMHD1"
"RPL13","P26373","ENSG00000167526",6137,"60S ribosomal protein L13"
"PSMA2","P25787","ENSG00000106588",5683,"Proteasome subunit alpha type-2"
"GPI","P06744","ENSG00000105220",2821,"Glucose-6-phosphate isomerase"
"PGAM1","P18669","ENSG00000171314",5223,"Phosphoglycerate mutase 1"
"ITGB4","P16144","ENSG00000132470",3691,"Integrin beta-4"
"LRCH3","Q96II8","ENSG00000186001",84859,"DISP complex protein LRCH3"
"PRNP","P04156","ENSG00000171867",5621,"Major prion protein"
"VAPA","Q9P0L0","ENSG00000101558",9218,"Vesicle-associated membrane protein-associated protein A"
"RAI14","Q9P0K7","ENSG00000039560",26064,"Ankycorbin"
"SPTLC1","O15269","ENSG00000090054",10558,"Serine palmitoyltransferase 1"
"CCT4","P50991","ENSG00000115484",10575,"T-complex protein 1 subunit delta"
"PRSS2","P07478","ENSG00000282049",5645,"Trypsin-2"
"NAP1L1","P55209","ENSG00000187109",4673,"Nucleosome assembly protein 1-like 1"
"RPL8","P62917","ENSG00000161016",6132,"60S ribosomal protein L8"
"SEC61A1","P61619","ENSG00000058262",29927,"Protein transport protein Sec61 subunit alpha isoform 1"
"TNPO1","Q92973","ENSG00000083312",3842,"Transportin-1"
"MUC1","P15941","ENSG00000185499",4582,"Mucin-1"
"SERBP1","Q8NC51","ENSG00000142864",26135,"Plasminogen activator inhibitor 1 RNA-binding protein"
"MTHFD1","P11586","ENSG00000100714",4522,"C-1-tetrahydrofolate synthase, cytoplasmic"
"GCSH","P23434","ENSG00000140905",2653,"Glycine cleavage system H protein, mitochondrial"
"AIMP1","Q12904","ENSG00000164022",9255,"Aminoacyl tRNA synthase complex-interacting multifunctional protein 1"
"RPL4","P36578","ENSG00000174444",6124,"60S ribosomal protein L4"
"STAU1","O95793","ENSG00000124214",6780,"Double-stranded RNA-binding protein Staufen homolog 1"
"KRT34","O76011","ENSG00000131737",3885,"Keratin, type I cuticular Ha4"
"TWF1","Q12792","ENSG00000151239",5756,"Twinfilin-1"
"KRT80","Q6KB66","ENSG00000167767",144501,"Keratin, type II cytoskeletal 80"
"CLPTM1","O96005","ENSG00000104853",1209,"Cleft lip and palate transmembrane protein 1"
"CALCOCO2","Q13137","ENSG00000136436",10241,"Calcium-binding and coiled-coil domain-containing protein 2"
"RPS23","P62266","ENSG00000186468",6228,"40S ribosomal protein S23"
"CAPG","P40121","ENSG00000042493",822,"Macrophage-capping protein"
"ELAVL1","Q15717","ENSG00000066044",1994,"ELAV-like protein 1"
"EPPK1","P58107","ENSG00000261150",83481,"Epiplakin"
"RCN2","Q14257","ENSG00000117906",5955,"Reticulocalbin-2"
"CCT5","P48643","ENSG00000150753",22948,"T-complex protein 1 subunit epsilon"
"NUP205","Q92621","ENSG00000155561",23165,"Nuclear pore complex protein Nup205"
"ARHGDIA","P52565","ENSG00000141522",396,"Rho GDP-dissociation inhibitor 1"
"TPX2","Q9ULW0","ENSG00000088325",22974,"Targeting protein for Xklp2"
"HNRNPR","O43390","ENSG00000282958",10236,"Heterogeneous nuclear ribonucleoprotein R"
"EIF4A3","P38919","ENSG00000141543",9775,"Eukaryotic initiation factor 4A-III"
"CSTA","P01040","ENSG00000121552",1475,"Cystatin-A"
"IPO7","O95373","ENSG00000205339",10527,"Importin-7"
"EGFR","P00533","ENSG00000146648",1956,"Epidermal growth factor receptor"
"ABLIM3","O94929","ENSG00000173210",22885,"Actin-binding LIM protein 3"
"SUN1","O94901","ENSG00000164828",23353,"SUN domain-containing protein 1"
"ARG1","P05089","ENSG00000118520",383,"Arginase-1"
"EIF5B","O60841","ENSG00000158417",9669,"Eukaryotic translation initiation factor 5B"
"PCBP2","Q15366","ENSG00000197111",5094,"Poly(rC)-binding protein 2"
"S100A4","P26447","ENSG00000196154",6275,"Protein S100-A4"
"UNC45A","Q9H3U1","ENSG00000140553",55898,"Protein unc-45 homolog A"
"UBE2V1","Q13404","ENSG00000244687",7335,"Ubiquitin-conjugating enzyme E2 variant 1"
"CAST","P20810","ENSG00000153113",831,"Calpastatin"
"LAMB1","P07942","ENSG00000091136",3912,"Laminin subunit beta-1"
"CTH","P32929","ENSG00000116761",1491,"Cystathionine gamma-lyase"
"TRIM28","Q13263","ENSG00000130726",10155,"Transcription intermediary factor 1-beta"
"SNRPD2","P62316","ENSG00000125743",6633,"Small nuclear ribonucleoprotein Sm D2"
"PRSS3","P35030","ENSG00000010438",5646,"Trypsin-3"
"SLC2A1","P11166","ENSG00000117394",6513,"Solute carrier family 2, facilitated glucose transporter member 1"
"TRIP13","Q15645","ENSG00000071539",9319,"Pachytene checkpoint protein 2 homolog"
"ANXA5","P08758","ENSG00000164111",308,"Annexin A5"
"DSC1","Q08554","ENSG00000134765",1823,"Desmocollin-1"
"PRDX6","P30041","ENSG00000117592",9588,"Peroxiredoxin-6"
"ATP6V1A","P38606","ENSG00000114573",523,"V-type proton ATPase catalytic subunit A"
"HNRNPH3","P31942","ENSG00000096746",3189,"Heterogeneous nuclear ribonucleoprotein H3"
"TGFBI","Q15582","ENSG00000120708",7045,"Transforming growth factor-beta-induced protein ig-h3"
"RPS25","P62851","ENSG00000280831",6230,"40S ribosomal protein S25"
"HNRNPUL1","Q9BUJ2","ENSG00000105323",11100,"Heterogeneous nuclear ribonucleoprotein U-like protein 1"
"RPL3","P39023","ENSG00000100316",6122,"60S ribosomal protein L3"
"SNRNP200","O75643","ENSG00000144028",23020,"U5 small nuclear ribonucleoprotein 200 kDa helicase"
"FYTTD1","Q96QD9","ENSG00000122068",84248,"UAP56-interacting factor"
"MARS1","P56192","ENSG00000166986",4141,"Methionine--tRNA ligase, cytoplasmic"
"RPL7","P18124","ENSG00000147604",6129,"60S ribosomal protein L7"
"PLAU","P00749","ENSG00000122861",5328,"Urokinase-type plasminogen activator"
"PPL","O60437","ENSG00000118898",5493,"Periplakin"
"RAB1B","Q9H0U4","ENSG00000174903",81876,"Ras-related protein Rab-1B"
"EIF3C","Q99613","ENSG00000184110",8663,"Eukaryotic translation initiation factor 3 subunit C"
"TMPO","P42167","ENSG00000120802",7112,"Lamina-associated polypeptide 2, isoforms beta/gamma"
"SEPTIN2","Q15019","ENSG00000168385",4735,"Septin-2"
"SNRPD3","P62318","ENSG00000100028",6634,"Small nuclear ribonucleoprotein Sm D3"
"CLIC1","O00299","ENSG00000226651",1192,"Chloride intracellular channel protein 1"
"ABCF1","Q8NE71","ENSG00000236149",23,"ATP-binding cassette sub-family F member 1"
"PEBP1","P30086","ENSG00000089220",5037,"Phosphatidylethanolamine-binding protein 1"
"RBM12B","Q8IXT5","ENSG00000183808",389677,"RNA-binding protein 12B"
"PSMC5","P62195","ENSG00000087191",5705,"26S proteasome regulatory subunit 8"
"EIF2S1","P05198","ENSG00000134001",1965,"Eukaryotic translation initiation factor 2 subunit 1"
"GCN1","Q92616","ENSG00000089154",10985,"eIF-2-alpha kinase activator GCN1"
"GLO1","Q04760","ENSG00000124767",2739,"Lactoylglutathione lyase"
"LRRFIP2","Q9Y608","ENSG00000093167",9209,"Leucine-rich repeat flightless-interacting protein 2"
"SRSF7","Q16629","ENSG00000115875",6432,"Serine/arginine-rich splicing factor 7"
"RPS10","P46783","ENSG00000124614",6204,"40S ribosomal protein S10"
"PRDX4","Q13162","ENSG00000123131",10549,"Peroxiredoxin-4"
"DCD","P81605","ENSG00000161634",117159,"Dermcidin"
"ILF2","Q12905","ENSG00000143621",3608,"Interleukin enhancer-binding factor 2"
"ABCD3","P28288","ENSG00000117528",5825,"ATP-binding cassette sub-family D member 3"
"RPL38","P63173","ENSG00000172809",6169,"60S ribosomal protein L38"
"SLC25A1","P53007","ENSG00000100075",6576,"Tricarboxylate transport protein, mitochondrial"
"STRAP","Q9Y3F4","ENSG00000023734",11171,"Serine-threonine kinase receptor-associated protein"
"COL4A1","P02462","ENSG00000187498",1282,"Collagen alpha-1(IV) chain"
"CALD1","Q05682","ENSG00000122786",800,"Caldesmon"
"PDCD6","O75340","ENSG00000249915",10016,"Programmed cell death protein 6"
"PRPF6","O94906","ENSG00000101161",24148,"Pre-mRNA-processing factor 6"
"SMARCA5","O60264","ENSG00000153147",8467,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5"
"PSMD1","Q99460","ENSG00000173692",5707,"26S proteasome non-ATPase regulatory subunit 1"
"STIP1","P31948","ENSG00000168439",10963,"Stress-induced-phosphoprotein 1"
"UBA1","P22314","ENSG00000130985",7317,"Ubiquitin-like modifier-activating enzyme 1"
"ANPEP","P15144","ENSG00000166825",290,"Aminopeptidase N"
"PCBP1","Q15365","ENSG00000169564",5093,"Poly(rC)-binding protein 1"
"SRSF9","Q13242","ENSG00000111786",8683,"Serine/arginine-rich splicing factor 9"
"PSMC4","P43686","ENSG00000281221",5704,"26S proteasome regulatory subunit 6B"
"PSME1","Q06323","ENSG00000284916",5720,"Proteasome activator complex subunit 1"
"PTPN1","P18031","ENSG00000196396",5770,"Tyrosine-protein phosphatase non-receptor type 1"
"RAB7A","P51149","ENSG00000075785",7879,"Ras-related protein Rab-7a"
"PSMA1","P25786","ENSG00000129084",5682,"Proteasome subunit alpha type-1"
"PTGES3","Q15185","ENSG00000110958",10728,"Prostaglandin E synthase 3"
"SMC4","Q9NTJ3","ENSG00000113810",10051,"Structural maintenance of chromosomes protein 4"
"KTN1","Q86UP2","ENSG00000126777",3895,"Kinectin"
"KIAA1671","Q9BY89","ENSG00000197077",85379,"Uncharacterized protein KIAA1671"
"ACSL3","O95573","ENSG00000123983",2181,"Long-chain-fatty-acid--CoA ligase 3"
"TNIP1","Q15025","ENSG00000145901",10318,"TNFAIP3-interacting protein 1"
"ALDH1B1","P30837","ENSG00000137124",219,"Aldehyde dehydrogenase X, mitochondrial"
"CSNK2A1","P68400","ENSG00000101266",1457,"Casein kinase II subunit alpha"
"CAPRIN1","Q14444","ENSG00000135387",4076,"Caprin-1"
"PDLIM5","Q96HC4","ENSG00000163110",10611,"PDZ and LIM domain protein 5"
"DHCR7","Q9UBM7","ENSG00000172893",1717,"7-dehydrocholesterol reductase"
"EIF3B","P55884","ENSG00000106263",8662,"Eukaryotic translation initiation factor 3 subunit B"
"DDX39A","O00148","ENSG00000123136",10212,"ATP-dependent RNA helicase DDX39A"
"HRNR","Q86YZ3","ENSG00000197915",388697,"Hornerin"
"SSBP1","Q04837","ENSG00000262771",6742,"Single-stranded DNA-binding protein, mitochondrial"
"CHD4","Q14839","ENSG00000111642",1108,"Chromodomain-helicase-DNA-binding protein 4"
"UBAP2L","Q14157","ENSG00000143569",9898,"Ubiquitin-associated protein 2-like"
"NID2","Q14112","ENSG00000087303",22795,"Nidogen-2"
"CORO1C","Q9ULV4","ENSG00000110880",23603,"Coronin-1C"
"BUB3","O43684","ENSG00000154473",9184,"Mitotic checkpoint protein BUB3"
"RPL10","P27635","ENSG00000147403",6134,"60S ribosomal protein L10"
"TCOF1","Q13428","ENSG00000070814",6949,"Treacle protein"
"EPHA2","P29317","ENSG00000142627",1969,"Ephrin type-A receptor 2"
"EBP","Q15125","ENSG00000147155",10682,"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase"
"DDB1","Q16531","ENSG00000167986",1642,"DNA damage-binding protein 1"
"SSR4","P51571","ENSG00000180879",6748,"Translocon-associated protein subunit delta"
"SLC1A5","Q15758","ENSG00000105281",6510,"Neutral amino acid transporter B(0)"
"CALML3","P27482","ENSG00000178363",810,"Calmodulin-like protein 3"
"UPF1","Q92900","ENSG00000005007",5976,"Regulator of nonsense transcripts 1"
"CD44","P16070","ENSG00000026508",960,"CD44 antigen"
"RPL24","P83731","ENSG00000114391",6152,"60S ribosomal protein L24"
"FMR1","Q06787","ENSG00000102081",2332,"Synaptic functional regulator FMR1"
"RPL31","P62899","ENSG00000071082",6160,"60S ribosomal protein L31"
"FTSJ3","Q8IY81","ENSG00000108592",117246,"pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3"
"DSTN","P60981","ENSG00000125868",11034,"Destrin"
"EEF1D","P29692","ENSG00000273594",1936,"Elongation factor 1-delta"
"G3BP2","Q9UN86","ENSG00000138757",9908,"Ras GTPase-activating protein-binding protein 2"
"CLK1","P49759","ENSG00000013441",1195,"Dual specificity protein kinase CLK1"
"RPS5","P46782","ENSG00000083845",6193,"40S ribosomal protein S5"
"EHD1","Q9H4M9","ENSG00000110047",10938,"EH domain-containing protein 1"
"DDOST","P39656","ENSG00000244038",1650,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit"
"CD59","P13987","ENSG00000085063",966,"CD59 glycoprotein"
"ILF3","Q12906","ENSG00000129351",3609,"Interleukin enhancer-binding factor 3"
"ATP5F1C","P36542","ENSG00000165629",509,"ATP synthase subunit gamma, mitochondrial"
"TM9SF2","Q99805","ENSG00000125304",9375,"Transmembrane 9 superfamily member 2"
"HSPA4L","O95757","ENSG00000164070",22824,"Heat shock 70 kDa protein 4L"
"OAT","P04181","ENSG00000065154",4942,"Ornithine aminotransferase, mitochondrial"
"SERPINB6","P35237","ENSG00000124570",5269,"Serpin B6"
"IGHG1","P01857","ENSG00000277633",NA,"Immunoglobulin heavy constant gamma 1"
"RPL17","P18621","ENSG00000265681",6139,"60S ribosomal protein L17"
"INA","Q16352","ENSG00000148798",9118,"Alpha-internexin"
"RPS27L","Q71UM5","ENSG00000185088",51065,"40S ribosomal protein S27-like"
"S100A11","P31949","ENSG00000163191",6282,"Protein S100-A11"
"G3BP1","Q13283","ENSG00000145907",10146,"Ras GTPase-activating protein-binding protein 1"
"RPL18A","Q02543","ENSG00000105640",6142,"60S ribosomal protein L18a"
"YTHDC1","Q96MU7","ENSG00000275272",91746,"YTH domain-containing protein 1"
"EIF3L","Q9Y262","ENSG00000100129",51386,"Eukaryotic translation initiation factor 3 subunit L"
"SURF4","O15260","ENSG00000280951",6836,"Surfeit locus protein 4"
"GDI2","P50395","ENSG00000057608",2665,"Rab GDP dissociation inhibitor beta"
"DLD","P09622","ENSG00000091140",1738,"Dihydrolipoyl dehydrogenase, mitochondrial"
"CSTB","P04080","ENSG00000160213",1476,"Cystatin-B"
"RPL14","P50914","ENSG00000188846",9045,"60S ribosomal protein L14"
"CDK1","P06493","ENSG00000170312",983,"Cyclin-dependent kinase 1"
"RPS26","P62854","ENSG00000197728",6231,"40S ribosomal protein S26"
"MSH6","P52701","ENSG00000116062",2956,"DNA mismatch repair protein Msh6"
"ANLN","Q9NQW6","ENSG00000011426",54443,"Anillin"
"SERPINE1","P05121","ENSG00000106366",5054,"Plasminogen activator inhibitor 1"
"CDH1","P12830","ENSG00000039068",999,"Cadherin-1"
"KRT23","Q9C075","ENSG00000263309",25984,"Keratin, type I cytoskeletal 23"
"DNAJA3","Q96EY1","ENSG00000276726",9093,"DnaJ homolog subfamily A member 3, mitochondrial"
"SHMT2","P34897","ENSG00000182199",6472,"Serine hydroxymethyltransferase, mitochondrial"
"TNPO3","Q9Y5L0","ENSG00000064419",23534,"Transportin-3"
"MYO1E","Q12965","ENSG00000157483",4643,"Unconventional myosin-Ie"
"RPL29","P47914","ENSG00000162244",6159,"60S ribosomal protein L29"
"SLC25A3","Q00325","ENSG00000075415",5250,"Phosphate carrier protein, mitochondrial"
"MCM2","P49736","ENSG00000073111",4171,"DNA replication licensing factor MCM2"
"PNMA3","Q9UL41","ENSG00000183837",29944,"Paraneoplastic antigen Ma3"
"ALYREF","Q86V81",NA,NA,"THO complex subunit 4"
"COG6","Q9Y2V7","ENSG00000133103",57511,"Conserved oligomeric Golgi complex subunit 6"
"PRPF8","Q6P2Q9","ENSG00000274442",10594,"Pre-mRNA-processing-splicing factor 8"
"MBOAT7","Q96N66","ENSG00000277025",79143,"Lysophospholipid acyltransferase 7"
"TPR","P12270","ENSG00000047410",7175,"Nucleoprotein TPR"
"HMGB1","P09429","ENSG00000189403",3146,"High mobility group protein B1"
"SLC7A5","Q01650","ENSG00000103257",8140,"Large neutral amino acids transporter small subunit 1"
"RNF213","Q63HN8","ENSG00000173821",57674,"E3 ubiquitin-protein ligase RNF213"
"ATAD3B","Q5T9A4","ENSG00000160072",83858,"ATPase family AAA domain-containing protein 3B"
"CYBRD1","Q53TN4","ENSG00000071967",79901,"Plasma membrane ascorbate-dependent reductase CYBRD1"
"RPL28","P46779","ENSG00000108107",6158,"60S ribosomal protein L28"
"PML","P29590","ENSG00000140464",5371,"Protein PML"
"SND1","Q7KZF4","ENSG00000197157",27044,"Staphylococcal nuclease domain-containing protein 1"
"PRMT1","Q99873","ENSG00000126457",3276,"Protein arginine N-methyltransferase 1"
"SRSF10","O75494","ENSG00000188529",10772,"Serine/arginine-rich splicing factor 10"
"CYSRT1","A8MQ03","ENSG00000197191",375791,"Cysteine-rich tail protein 1"
"ASS1","P00966","ENSG00000130707",445,"Argininosuccinate synthase"
"AP2B1","P63010","ENSG00000006125",163,"AP-2 complex subunit beta"
"BMPR2","Q13873","ENSG00000204217",659,"Bone morphogenetic protein receptor type-2"
"SLC25A13","Q9UJS0","ENSG00000004864",10165,"Calcium-binding mitochondrial carrier protein Aralar2"
"BTF3","P20290","ENSG00000145741",689,"Transcription factor BTF3"
"MCM4","P33991","ENSG00000104738",4173,"DNA replication licensing factor MCM4"
"NUCKS1","Q9H1E3","ENSG00000069275",64710,"Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1"
"NASP","P49321","ENSG00000132780",4678,"Nuclear autoantigenic sperm protein"
"DLST","P36957","ENSG00000119689",1743,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial"
"RPLP1","P05386","ENSG00000137818",6176,"60S acidic ribosomal protein P1"
"DNAJB11","Q9UBS4","ENSG00000090520",51726,"DnaJ homolog subfamily B member 11"
"MYPN","Q86TC9","ENSG00000138347",84665,"Myopalladin"
"STT3A","P46977","ENSG00000134910",3703,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A"
"DNAJB6","O75190","ENSG00000105993",10049,"DnaJ homolog subfamily B member 6"
"SMS","P52788","ENSG00000102172",6611,"Spermine synthase"
"SNAP23","O00161","ENSG00000092531",8773,"Synaptosomal-associated protein 23"
"CAPNS1","P04632","ENSG00000126247",826,"Calpain small subunit 1"
"NUMA1","Q14980","ENSG00000137497",4926,"Nuclear mitotic apparatus protein 1"
"IGF2BP2","Q9Y6M1","ENSG00000073792",10644,"Insulin-like growth factor 2 mRNA-binding protein 2"
"EIF2AK2","P19525","ENSG00000055332",5610,"Interferon-induced, double-stranded RNA-activated protein kinase"
"RPS6","P62753","ENSG00000137154",6194,"40S ribosomal protein S6"
"SEC23B","Q15437","ENSG00000101310",10483,"Protein transport protein Sec23B"
"RRAS","P10301","ENSG00000126458",6237,"Ras-related protein R-Ras"
"ABCF2-H2BE1","Q9UG63","ENSG00000285292",114483834,"ATP-binding cassette sub-family F member 2"
"MTAP","Q13126","ENSG00000099810",4507,"S-methyl-5'-thioadenosine phosphorylase"
"MOXD1","Q6UVY6","ENSG00000079931",26002,"DBH-like monooxygenase protein 1"
"SF3B3","Q15393","ENSG00000189091",23450,"Splicing factor 3B subunit 3"
"DDX18","Q9NVP1","ENSG00000088205",8886,"ATP-dependent RNA helicase DDX18"
"PODXL","O00592","ENSG00000128567",5420,"Podocalyxin"
"CSRP1","P21291","ENSG00000159176",1465,"Cysteine and glycine-rich protein 1"
"TOP2A","P11388","ENSG00000131747",7153,"DNA topoisomerase 2-alpha"
"BAG3","O95817","ENSG00000151929",9531,"BAG family molecular chaperone regulator 3"
"RANBP1","P43487","ENSG00000099901",5902,"Ran-specific GTPase-activating protein"
"GFPT1","Q06210","ENSG00000198380",2673,"Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1"
"RBM39","Q14498","ENSG00000131051",9584,"RNA-binding protein 39"
"SNRPD1","P62314","ENSG00000167088",6632,"Small nuclear ribonucleoprotein Sm D1"
