"symbol","uniprot","ensembl","entrez","name"
"RAD50","Q92878","ENSG00000113522",10111,"DNA repair protein RAD50"
"RAE1","P78406","ENSG00000101146",8480,"mRNA export factor"
"RAN","P62826","ENSG00000132341",5901,"GTP-binding nuclear protein Ran"
"RAP1B","P61224","ENSG00000127314",5908,"Ras-related protein Rap-1b"
"KRAS","P01116","ENSG00000133703",3845,"GTPase KRas"
"RAB11B","Q15907","ENSG00000185236",9230,"Ras-related protein Rab-11B"
"RBM10","P98175","ENSG00000182872",8241,"RNA-binding protein 10"
"RBM14","Q96PK6","ENSG00000239306",10432,"RNA-binding protein 14"
"RBM15","Q96T37","ENSG00000162775",64783,"RNA-binding protein 15"
"RBM39","Q14498","ENSG00000131051",9584,"RNA-binding protein 39"
"RBM42","Q9BTD8","ENSG00000126254",79171,"RNA-binding protein 42"
"RBMS2","Q15434","ENSG00000076067",5939,"RNA-binding motif, single-stranded-interacting protein 2"
"RCC1","P18754","ENSG00000180198",1104,"Regulator of chromosome condensation"
"RFC1","P35251","ENSG00000035928",5981,"Replication factor C subunit 1"
"RFC2","P35250","ENSG00000049541",5982,"Replication factor C subunit 2"
"RFC5","P40937","ENSG00000111445",5985,"Replication factor C subunit 5"
"RHOA","P61586","ENSG00000067560",387,"Transforming protein RhoA"
"RICTOR","Q6R327","ENSG00000164327",253260,"Rapamycin-insensitive companion of mTOR"
"RPL11","P62913","ENSG00000142676",6135,"60S ribosomal protein L11"
"RPL17","P18621","ENSG00000265681",6139,"60S ribosomal protein L17"
"RSL1D1","O76021","ENSG00000171490",26156,"Ribosomal L1 domain-containing protein 1"
"RPL31","P62899","ENSG00000071082",6160,"60S ribosomal protein L31"
"RPL36A","P83881","ENSG00000241343",6173,"60S ribosomal protein L36a"
"RPL37","P61927","ENSG00000145592",6167,"60S ribosomal protein L37"
"RPL38","P63173","ENSG00000172809",6169,"60S ribosomal protein L38"
"UBA52","P62987","ENSG00000221983",7311,"Ubiquitin-60S ribosomal protein L40"
"MRPL19","P49406","ENSG00000115364",9801,"39S ribosomal protein L19, mitochondrial"
"MRPL22","Q9NWU5","ENSG00000082515",29093,"39S ribosomal protein L22, mitochondrial"
"MRPL23","Q16540","ENSG00000288141",6150,"39S ribosomal protein L23, mitochondrial"
"MRPL24","Q96A35","ENSG00000143314",79590,"39S ribosomal protein L24, mitochondrial"
"MRPL39","Q9NYK5","ENSG00000154719",54148,"39S ribosomal protein L39, mitochondrial"
"RNF213","Q63HN8","ENSG00000173821",57674,"E3 ubiquitin-protein ligase RNF213"
"RNPS1","Q15287","ENSG00000205937",10921,"RNA-binding protein with serine-rich domain 1"
"HNRNPA2B1","P22626","ENSG00000122566",3181,"Heterogeneous nuclear ribonucleoproteins A2/B1"
"HNRNPA3","P51991","ENSG00000170144",220988,"Heterogeneous nuclear ribonucleoprotein A3"
"RPN1","P04843","ENSG00000163902",6184,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1"
"RPN2","P04844","ENSG00000118705",6185,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2"
"RPN2","P04844","ENSG00000118705",6185,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2"
"RRP1","P56182","ENSG00000160214",8568,"Ribosomal RNA processing protein 1 homolog A"
"RPS20","P60866","ENSG00000008988",6224,"40S ribosomal protein S20"
"RPS21","P63220","ENSG00000171858",6227,"40S ribosomal protein S21"
"RPS27A","P62979","ENSG00000143947",6233,"Ubiquitin-40S ribosomal protein S27a"
"RSBN1L","Q6PCB5","ENSG00000187257",222194,"Lysine-specific demethylase RSBN1L"
"MRPS2","Q9Y399","ENSG00000122140",51116,"28S ribosomal protein S2, mitochondrial"
"MRPS10","P82664","ENSG00000048544",55173,"28S ribosomal protein S10, mitochondrial"
"DAP3","P51398","ENSG00000132676",7818,"28S ribosomal protein S29, mitochondrial"
"SNRNP70","P08621","ENSG00000104852",6625,"U1 small nuclear ribonucleoprotein 70 kDa"
"SNRPA1","P09661","ENSG00000131876",6627,"U2 small nuclear ribonucleoprotein A'"
"SNRPB2","P08579","ENSG00000125870",6629,"U2 small nuclear ribonucleoprotein B''"
"RUNX1","Q01196","ENSG00000159216",861,"Runt-related transcription factor 1"
"RUNX1","Q01196","ENSG00000159216",861,"Runt-related transcription factor 1"
"RUVBL1","Q9Y265","ENSG00000284901",8607,"RuvB-like 1"
"RUVBL2","Q9Y230","ENSG00000183207",10856,"RuvB-like 2"
"SLC12A6","Q9UHW9","ENSG00000140199",9990,"Solute carrier family 12 member 6"
"SAFB","Q15424","ENSG00000160633",6294,"Scaffold attachment factor B1"
"SAMHD1","Q9Y3Z3","ENSG00000101347",25939,"Deoxynucleoside triphosphate triphosphohydrolase SAMHD1"
"SEC16A","O15027","ENSG00000148396",9919,"Protein transport protein Sec16A"
"SEC63","Q9UGP8","ENSG00000025796",11231,"Translocation protein SEC63 homolog"
"SENP3","Q9H4L4","ENSG00000161956",26168,"Sentrin-specific protease 3"
"SEPTIN9","Q9UHD8","ENSG00000184640",10801,"Septin-9"
"PHGDH","O43175","ENSG00000092621",26227,"D-3-phosphoglycerate dehydrogenase"
"SFXN1","Q9H9B4","ENSG00000164466",94081,"Sideroflexin-1"
"SFXN3","Q9BWM7","ENSG00000107819",81855,"Sideroflexin-3"
"SH3BP4","Q9P0V3","ENSG00000130147",23677,"SH3 domain-binding protein 4"
"SIPA1L3","O60292","ENSG00000105738",23094,"Signal-induced proliferation-associated 1-like protein 3"
"SKIV2L","Q15477","ENSG00000223493",6499,"Helicase SKI2W"
"SLTM","Q9NWH9","ENSG00000137776",79811,"SAFB-like transcription modulator"
"SMC1A","Q14683","ENSG00000072501",8243,"Structural maintenance of chromosomes protein 1A"
"SMC2","O95347","ENSG00000136824",10592,"Structural maintenance of chromosomes protein 2"
"SMC3","Q9UQE7","ENSG00000108055",9126,"Structural maintenance of chromosomes protein 3"
"SMC4","Q9NTJ3","ENSG00000113810",10051,"Structural maintenance of chromosomes protein 4"
"SMARCA4","P51532","ENSG00000127616",6597,"Transcription activator BRG1"
"SMCHD1","A6NHR9","ENSG00000101596",23347,"Structural maintenance of chromosomes flexible hinge domain-containing protein 1"
"SMN2","Q16637","ENSG00000273772",6606,"Survival motor neuron protein"
"SMTN","P53814","ENSG00000183963",6525,"Smoothelin"
"SMU1","Q2TAY7","ENSG00000122692",55234,"WD40 repeat-containing protein SMU1"
"SND1","Q7KZF4","ENSG00000197157",27044,"Staphylococcal nuclease domain-containing protein 1"
"SMARCB1","Q12824","ENSG00000275837",6598,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1"
"MTCL1","Q9Y4B5","ENSG00000168502",23255,"Microtubule cross-linking factor 1"
"SON","P18583","ENSG00000159140",6651,"Protein SON"
"SPATS2","Q86XZ4","ENSG00000123352",65244,"Spermatogenesis-associated serine-rich protein 2"
"SPATA5","Q8NB90","ENSG00000145375",166378,"ATPase family protein 2 homolog"
"FTSJ3","Q8IY81","ENSG00000108592",117246,"pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3"
"SPATS2L","Q9NUQ6","ENSG00000196141",26010,"SPATS2-like protein"
"SPTBN1","Q01082","ENSG00000115306",6711,"Spectrin beta chain, non-erythrocytic 1"
"SPTLC1","O15269","ENSG00000090054",10558,"Serine palmitoyltransferase 1"
"SPTAN1","Q13813","ENSG00000197694",6709,"Spectrin alpha chain, non-erythrocytic 1"
"SRP9","P49458","ENSG00000143742",6726,"Signal recognition particle 9 kDa protein"
"SRP72","O76094","ENSG00000174780",6731,"Signal recognition particle subunit SRP72"
"SRSF7","Q16629","ENSG00000115875",6432,"Serine/arginine-rich splicing factor 7"
"SSR4","P51571","ENSG00000180879",6748,"Translocon-associated protein subunit delta"
"SSRP1","Q08945","ENSG00000149136",6749,"FACT complex subunit SSRP1"
"STAU1","O95793","ENSG00000124214",6780,"Double-stranded RNA-binding protein Staufen homolog 1"
"STAU2","Q9NUL3","ENSG00000040341",27067,"Double-stranded RNA-binding protein Staufen homolog 2"
"STOML2","Q9UJZ1","ENSG00000165283",30968,"Stomatin-like protein 2, mitochondrial"
"STRAP","Q9Y3F4","ENSG00000023734",11171,"Serine-threonine kinase receptor-associated protein"
"STT3A","P46977","ENSG00000134910",3703,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A"
"STT3B","Q8TCJ2","ENSG00000163527",201595,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B"
"STX5","Q13190","ENSG00000162236",6811,"Syntaxin-5"
"SURF4","O15260","ENSG00000280951",6836,"Surfeit locus protein 4"
"SVIL","O95425","ENSG00000197321",6840,"Supervillin"
"AARS1","P49588","ENSG00000090861",16,"Alanine--tRNA ligase, cytoplasmic"
"AARS2","Q5JTZ9","ENSG00000124608",57505,"Alanine--tRNA ligase, mitochondrial"
"FARSA","Q9Y285","ENSG00000179115",2193,"Phenylalanine--tRNA ligase alpha subunit"
"HARS2","P49590","ENSG00000112855",23438,"Histidine--tRNA ligase, mitochondrial"
"LARS1","Q9P2J5","ENSG00000133706",51520,"Leucine--tRNA ligase, cytoplasmic"
"MARS1","P56192","ENSG00000166986",4141,"Methionine--tRNA ligase, cytoplasmic"
"VARS1","P26640","ENSG00000231116",7407,"Valine--tRNA ligase"
"GTF2E2","P29084","ENSG00000197265",2961,"Transcription initiation factor IIE subunit beta"
"TACSTD2","P09758","ENSG00000184292",4070,"Tumor-associated calcium signal transducer 2"
"TAOK3","Q9H2K8","ENSG00000135090",51347,"Serine/threonine-protein kinase TAO3"
"TAP1","Q03518","ENSG00000232367",6890,"Antigen peptide transporter 1"
"TUBA1A","Q71U36","ENSG00000167552",7846,"Tubulin alpha-1A chain"
"TUBA4A","P68366","ENSG00000127824",7277,"Tubulin alpha-4A chain"
"TUBB2B","Q9BVA1","ENSG00000137285",347733,"Tubulin beta-2B chain"
"TUBB6","Q9BUF5","ENSG00000176014",84617,"Tubulin beta-6 chain"
"TUBB8","Q3ZCM7","ENSG00000261456",347688,"Tubulin beta-8 chain"
"TBL2","Q9Y4P3","ENSG00000106638",26608,"Transducin beta-like protein 2"
"TCOF1","Q13428","ENSG00000070814",6949,"Treacle protein"
"CCT4","P50991","ENSG00000115484",10575,"T-complex protein 1 subunit delta"
"CCT7","Q99832","ENSG00000135624",10574,"T-complex protein 1 subunit eta"
"CCT8","P50990","ENSG00000156261",10694,"T-complex protein 1 subunit theta"
"TDRD3","Q9H7E2","ENSG00000083544",81550,"Tudor domain-containing protein 3"
"TNC","P24821","ENSG00000041982",3371,"Tenascin"
"VCP","P55072","ENSG00000165280",7415,"Transitional endoplasmic reticulum ATPase"
"TEX10","Q9NXF1","ENSG00000136891",54881,"Testis-expressed protein 10"
"GTF3C1","Q12789","ENSG00000077235",2975,"General transcription factor 3C polypeptide 1"
"GTF3C3","Q9Y5Q9","ENSG00000119041",9330,"General transcription factor 3C polypeptide 3"
"GTF3C4","Q9UKN8","ENSG00000125484",9329,"General transcription factor 3C polypeptide 4"
"GTF3C5","Q9Y5Q8","ENSG00000148308",9328,"General transcription factor 3C polypeptide 5"
"TRIM28","Q13263","ENSG00000130726",10155,"Transcription intermediary factor 1-beta"
"TM9SF2","Q99805","ENSG00000125304",9375,"Transmembrane 9 superfamily member 2"
"TMED7","Q9Y3B3","ENSG00000134970",51014,"Transmembrane emp24 domain-containing protein 7"
"TMED10","P49755","ENSG00000170348",10972,"Transmembrane emp24 domain-containing protein 10"
"TOE1","Q96GM8","ENSG00000132773",114034,"Target of EGR1 protein 1"
"TOP2A","P11388","ENSG00000131747",7153,"DNA topoisomerase 2-alpha"
"TOR4A","Q9NXH8","ENSG00000198113",54863,"Torsin-4A"
"TPM1","P09493","ENSG00000140416",7168,"Tropomyosin alpha-1 chain"
"TPM4","P67936","ENSG00000167460",7171,"Tropomyosin alpha-4 chain"
"TPR","P12270","ENSG00000047410",7175,"Nucleoprotein TPR"
"TAPBP","O15533","ENSG00000206281",6892,"Tapasin"
"TRA2B","P62995","ENSG00000136527",6434,"Transformer-2 protein homolog beta"
"TRIM56","Q9BRZ2","ENSG00000169871",81844,"E3 ubiquitin-protein ligase TRIM56"
"TRIP4","Q15650","ENSG00000103671",9325,"Activating signal cointegrator 1"
"TRRAP","Q9Y4A5","ENSG00000196367",8295,"Transformation/transcription domain-associated protein"
"TWF1","Q12792","ENSG00000151239",5756,"Twinfilin-1"
"RRP9","O43818","ENSG00000114767",9136,"U3 small nucleolar RNA-interacting protein 2"
"UACA","Q9BZF9","ENSG00000137831",55075,"Uveal autoantigen with coiled-coil domains and ankyrin repeats"
"USP10","Q14694","ENSG00000103194",9100,"Ubiquitin carboxyl-terminal hydrolase 10"
"UHRF1","Q96T88","ENSG00000276043",29128,"E3 ubiquitin-protein ligase UHRF1"
"UHRF2","Q96PU4","ENSG00000147854",115426,"E3 ubiquitin-protein ligase UHRF2"
"UNC45A","Q9H3U1","ENSG00000140553",55898,"Protein unc-45 homolog A"
"ATP6V0D1","P61421","ENSG00000159720",9114,"V-type proton ATPase subunit d 1"
"VAPA","Q9P0L0","ENSG00000101558",9218,"Vesicle-associated membrane protein-associated protein A"
"VAPB","O95292","ENSG00000124164",9217,"Vesicle-associated membrane protein-associated protein B/C"
"VDAC1","P21796","ENSG00000213585",7416,"Voltage-dependent anion-selective channel protein 1"
"HDLBP","Q00341","ENSG00000115677",3069,"Vigilin"
"VTN","P04004","ENSG00000109072",7448,"Vitronectin"
"BUD23","O43709","ENSG00000071462",114049,"Probable 18S rRNA (guanine-N(7))-methyltransferase"
"WDR18","Q9BV38","ENSG00000065268",57418,"WD repeat-containing protein 18"
"WDR5","P61964","ENSG00000196363",11091,"WD repeat-containing protein 5"
"WDR82","Q6UXN9","ENSG00000164091",80335,"WD repeat-containing protein 82"
"CSE1L","P55060","ENSG00000124207",1434,"Exportin-2"
"XRN1","Q8IZH2","ENSG00000114127",54464,"5'-3' exoribonuclease 1"
"YBX3","P16989","ENSG00000060138",8531,"Y-box-binding protein 3"
"ZC3H15","Q8WU90","ENSG00000065548",55854,"Zinc finger CCCH domain-containing protein 15"
"ZC3H18","Q86VM9","ENSG00000158545",124245,"Zinc finger CCCH domain-containing protein 18"
NA,"Q86UK7",NA,NA,"E3 ubiquitin-protein ligase ZNF598"
"TJP2","Q9UDY2","ENSG00000119139",9414,"Tight junction protein ZO-2"
